x,y
-0.0347455407367416,-0.0153722648746482
-0.0338096552921636,0.0305444548828119
-0.0249489226377211,0.0038589102403003
-0.0177357360185193,0.048668036378974
-0.0125808107822219,0.0672641406494223
-0.0089076559955116,0.0541900268864424
0.0509811604151986,0.0446470342098119
0.006675532293606,0.0977229453203601
-0.0044606458827994,0.1073139963720884
-0.0159061813568137,0.0913061016193669
0.0041982668769302,0.1254191691514989
-0.0247249863246668,0.1647195944050705
-0.0085897387655492,0.1322354897589984
-0.0034950167687376,0.1638234542965029
-0.0037950528953752,0.1785919341682408
0.0029876824222697,0.1630118281865301
0.0332249874103017,0.1916292519040638
0.0051539224859088,0.2202162652957072
-0.0344906805318741,0.2292963867098752
0.0131412770147773,0.241353249026411
0.0128172237996232,0.2282842886410369
-0.0055516146507954,0.2548625906505677
0.0223634086995066,0.2919270346488208
-0.0126695755795188,0.3082082115352967
0.0127616890245032,0.3110546713316844
-0.0392915722197942,0.3465219188315085
-0.0041500440697697,0.3536352435027679
-0.020311758407328,0.3303745668905392
0.0046612248884487,0.3359332010641924
0.0164775723762247,0.3716983494518792
-0.0036032289315133,0.399514877344455
-0.0144954386081609,0.3880675076610402
-0.0405763968660066,0.4225885081483079
-0.0020787852764795,0.397994753519269
0.0134913245656658,0.4035307270010178
-0.0017656347548194,0.4193221519698585
-0.0059454459558396,0.4454983514072924
0.0368289510266921,0.4900114223716857
0.0181253557467423,0.4974857458748509
-0.0186255906890006,0.4852048107858552
0.0365431221943872,0.5188587326813713
-0.0203356924585208,0.5061117687192955
0.0418641591966373,0.5035413590963896
0.0385102508638717,0.568253052671106
-0.0016635093777081,0.547216052648513
-1.7664215661543385e-05,0.5940506016164013
-0.0133756831207501,0.5438122571546509
0.0168203130846639,0.5653050871573067
0.0317997705136938,0.5945049100564453
-0.0091367412565266,0.629247233293891
-0.005114111843059,0.6297731921798625
0.0248798873696688,0.6527646273972225
0.0160375061373516,0.655145719230511
0.0053978746992832,0.6568641046504734
-0.0138604216668584,0.6734911456304867
-0.0003465935246461,0.6915700273617479
0.0034324251286761,0.6904547614393435
0.0003064889267531,0.7231216685279493
-0.0239526295432302,0.6976187351614627
-0.0188140476074012,0.7739631135736192
-0.0155319376690571,0.7310362886401587
-0.0356834227699219,0.7989204085860343
-0.0149795821728091,0.7778912413987418
0.0385558881811218,0.7812011961499084
-0.0170176812856483,0.8164514954549853
-0.0018238462623051,0.8304179559693071
-0.0348073877643788,0.848552543625176
-0.0089833667536133,0.8564430276930154
0.0120360961652815,0.8276071023208332
0.0216356579614765,0.8220042046475783
0.0050753292234227,0.8340294483403099
-0.0122856327935743,0.8904431911721022
0.0283703189224595,0.8893325980112164
0.0180941732737101,0.9211377607221068
0.0104900059120827,0.8871528460419288
0.0209602243963245,0.9380241949427388
0.0077705229084806,0.9620289238957508
-0.0438102669550836,0.979640462183154
0.0022498890213134,0.9584666375145348
0.0080980785044041,0.9863106892595424
0.0250698466835918,0.991635958165316
0.0197035277810572,0.9836829434107
0.021038020662505,1.0526458040393478
-0.0082216238921593,0.9930553956288302
0.0006566549263131,1.058234357154504
-0.0009338716458181,1.0407815213327185
0.019680243858407,1.096430621701797
-0.0109485080207526,1.0698763710655377
0.0083628184217827,1.0691761270988196
-0.024340766904588,1.127213488229156
0.0036083281281523,1.105064896599785
0.0311260836298179,1.1417763928631306
-0.012108081246314,1.1626026583390787
-0.0006152322062646,1.1621045631476192
0.0394861788976514,1.2060886518323823
-0.0201649141205004,1.1980388750164794
0.0328239999289346,1.2031526685596008
0.0078296204792936,1.2143055442054247
-0.0011020284597318,1.2088324882670545
0.0163554366610384,1.253637009442323
-0.006846815538875,1.2576090239890272
-0.0184674414162337,1.2629942040828743
-0.0432743806216973,1.3062667805233708
0.0134277340422038,1.2840468504175184
-0.0111756369109895,1.311099697048756
-0.0188916707051261,1.3130937230971005
0.0179065363356661,1.329688164521689
0.0305104617188572,1.3764572209955332
-0.0314155239024176,1.3897293051085424
0.0405169705106358,1.3743033612370907
0.0077554002406326,1.379108624637228
0.0230957077465565,1.3523232049069276
-0.0324267526844021,1.4196505191658435
0.0025819650030229,1.4531157905309142
-0.0358344044881093,1.4285335892331867
-0.0325598079132491,1.4353250724815343
-0.018186645350505,1.4628383780680376
-0.0017242384033152,1.493570517514662
0.0049663255208712,1.4777568210889656
0.0052418671493381,1.4548965048472282
-0.0169302330499396,1.4937425285832224
0.0148367805989476,1.5027478529165843
0.0038660940273442,1.5328931084394537
-0.0077189485286564,1.5632230996737733
0.0038812455879331,1.5425848069516472
0.0057664173503537,1.553519604637525
0.0235392973939396,1.5540135936286688
-0.0242216315608413,1.568399527693424
0.0125270911139819,1.5656560223654692
0.0214548733454125,1.6129982793135578
-0.0049770755356402,1.6303392483182242
-0.0227945430020949,1.6344709943288176
-0.0085453797972887,1.682745752073719
0.0324983929669075,1.6693853273891246
-0.0049995514058688,1.6823667294180291
-0.0008167087663874,1.692481141368788
0.0280282765412222,1.6701306397300828
-0.0239757658608908,1.734243537818874
-0.0024630325131112,1.7282715671857296
-0.0226334507289371,1.7362236553540993
0.030866505162722,1.7781253550870018
-0.0124622835248202,1.7711678989745168
0.0270388161297012,1.7844804955159437
0.0217044456528651,1.760301409722588
0.0192222240434888,1.809174696609434
0.0085646773711874,1.8132277345309984
-0.0210689308235268,1.8132911439678667
0.0334807262557016,1.838934551488613
-0.0298567653621264,1.8340653783860608
0.0238165297124937,1.8665991691891968
0.0073121129768736,1.926544692344864
-0.0015554320812179,1.926629878870216
-0.0023188730824861,1.892384270243593
0.0032224441034663,1.9421591497349973
0.0337637295720183,1.9638332381155468
0.0045689679506006,1.9063228703435409
0.0020183497839157,1.980421215023004
-0.0115709999745504,1.9515797572134488
-0.0236066711295498,1.9435232192517653
-0.0064233439018567,1.999955136528916
0.0101380558046657,1.993615488291654
-0.0045678168822461,1.9954438424778844
0.0018303557485035,2.04234902697606
0.0336936939582688,2.053228599003361
0.0290419402806595,2.0735071368087485
-0.0130370389142072,2.0611170615933574
0.0043243110064544,2.0449227632070395
-0.0437983411996401,2.106304091836227
-0.0192990849088729,2.0648121856086257
0.0233788620974809,2.080539254603396
0.0197284894137301,2.1366019997966768
-0.0232354878522967,2.145493499231713
0.0143015394981032,2.1880282256509576
-0.0031091721531417,2.195784975213372
-0.0263929014288207,2.2132286155443497
-0.043908116155731,2.1940159224796307
0.0055491964662721,2.180715437134076
-0.0140746696927589,2.191898428021608
-0.0020944389151174,2.2237849501978704
-0.0296353802307362,2.232794770574784
-0.0318434600354807,2.247657214913628
0.0356630143313765,2.262751656754694
0.030595259169114,2.29133779903796
0.0023605123538963,2.274929532279947
0.0124728977779539,2.3126137950742067
0.0260259723949067,2.319084297138941
-0.0275819118520477,2.338037216719914
-0.0098718724897392,2.361553179813104
-0.0024273535785081,2.395607645976337
0.00737634252379,2.379303410904865
-0.0058607763592658,2.401179408631269
-0.0084753970772721,2.379257194647048
0.0161479292368008,2.402092279996665
-0.0053729406565633,2.428309313264188
-0.0143614115284926,2.4377621119836794
0.0210897550134411,2.419773182994416
-0.0298322191838977,2.4831448484462366
-0.0281305517111432,2.505690252630355
-0.0148392077337332,2.462662356171509
-0.0233915348380062,2.5110697013883208
0.0261513517007901,2.502914821783899
-0.0014288331209455,2.510893158350326
-0.0449457946189153,2.5384835752252006
0.0037301960193803,2.54374100261335
0.0438955007813124,2.5600319732687744
-0.0264935092752092,2.5132796158787385
-0.0141922825142334,2.5985987836790607
1.087712292587298e-05,2.591352104972765
-0.0055364375400065,2.5929269925155163
-0.009208098453866,2.601888850732515
0.0040789451248676,2.6469969613458
0.0161332139229395,2.643342697473744
0.0224650062930334,2.681287518154959
-0.0119219996849071,2.689170466054085
0.0123603370958768,2.7116440410300013
-0.0465719512268515,2.6869616420289275
0.0216236851073163,2.711419633855063
0.0246923357709944,2.726659145535618
-0.0047330498995345,2.720662652122174
-0.0262560540437077,2.7461598895930583
-0.0051856990879016,2.745706843997495
-0.0297957889840618,2.752568339764032
0.0051454504612724,2.7998708789849984
0.0028119490663441,2.8064279292339784
-0.0264156716033645,2.8151073689176003
-0.002657282871529,2.8242717924268264
0.0237422162678668,2.8418818573074547
0.0049615110777303,2.8095899245554907
0.0250835914854987,2.890656617835747
-0.0125935601808526,2.8535084419842702
0.0311435447418282,2.920698546760571
0.0296035653563186,2.868139815455165
-0.0042492458721839,2.906842068558101
-0.0203161603673503,2.9431394037900214
-0.0135521827626224,2.941250677478393
0.0143882021876414,2.972259855794862
0.0002166739510854,2.9802925210815547
0.0075478685621167,2.9720161100704248
-0.0144353916923259,2.9492962977758905
-0.0031061480012428,2.9868812154314592
0.0018606987011695,2.9873907797491706
-0.000790682213086,3.012340895209008
0.0139719313983224,3.0490081194780805
-0.0054551529864218,3.0528911257497526
0.0100670705650449,3.0339514471260203
0.0362627867178904,3.056607561949008
0.0243261498489448,3.071937658188345
-0.0128678403560214,3.098091577518048
0.004412090233976,3.112639429371333
0.0114563596887226,3.1318908996974955
-0.0172922929644856,3.120248517215336
0.0037705897609598,3.147652353152481
-0.0118124099219592,3.15537675398118
-0.0175978855836362,3.1527587448460026
0.0413102561076267,3.168575221222748
-0.005914430910743,3.1879595189384418
0.016772041824904,3.202268241415541
0.0074638247471178,3.1948365641808416
0.0070660472671081,3.254913202922056
-0.0109438147088358,3.2712569516294745
-0.0176200386641125,3.2500376343865027
-0.0168493491166663,3.245905367099374
-0.0078239625468025,3.2876223341124664
-0.0192329792656944,3.2699320997855463
-0.0172317143563689,3.285815950503093
0.010926588389024,3.32037192756711
-0.0024983187940854,3.316848471593913
0.0093056253505812,3.3752692475599204
0.0467198578155044,3.3449309688428213
-0.0383222389479015,3.348444821275307
0.0056930487914264,3.3915643602915533
0.0024965809245913,3.3865989238196
-0.0006270401548416,3.38690012049254
0.0021208664950963,3.428840975563089
0.0014335375316198,3.4281216225234337
0.0198568535383676,3.413592155868696
-0.0258368065198358,3.491581509896926
0.0240902766073996,3.460187867657038
-0.0092551863401896,3.485052836805777
0.0261916418962917,3.5452562677656267
